Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-06,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,335,365,391,392,100,292,-65506,0.0,1.0,CRSP,0.0022879173089115096,0.0,1.0114395865445576,DAY,0.0006352501061287368,0.0,1.0031762505306436,ARWR,0.002326640194162991,0.0,1.0116332009708149,PCTY,-0.0003323406809888069,0.0,0.998338296595056,GLPG,4.38077212024114e-05,0.0,1.0002190386060121,0.004961274649416841,1.0049612746494168
2019-12-09,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,305,361,387,195,297,-102,-65608,-0.00316282139344648,0.9968371786065535,CRSP,-0.013596809759889661,0.0,0.9426778283352185,DAY,-0.0023051103141791263,0.0,0.9916140909204549,ARWR,0.001486546826077584,0.0,1.0191524015911042,PCTY,0.0008795327305908707,0.0,1.0027286526353445,GLPG,0.0021733089688231733,0.0,1.0110879636429628,-0.011362531548577158,0.9935423704611145
2019-12-10,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,284,347,378,209,283,-74,-65682,-0.0010969340964486207,0.9957437139167323,CRSP,0.0005337296169602546,0.0,0.9451935037163899,DAY,0.0007449377886196818,0.0,0.9953075449607269,ARWR,0.009119091398394818,0.0,1.0656211210861186,PCTY,-0.0010243746071066484,0.0,0.997592803787455,GLPG,-0.00038922566349779424,0.0,1.009120256725445,0.008984158533370312,1.0024685126269577
2019-12-11,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,297,349,380,308,184,124,-65558,0.002908158040315856,0.9986394940044533,CRSP,-0.005855377222979241,0.0,0.9175211811515455,DAY,0.00019361527503765076,0.0,0.99627107868105,ARWR,-0.00745131066019995,0.0,1.0259197509897025,PCTY,-0.00028231863906753586,0.0,0.9961846085739108,GLPG,-0.00037139638608962855,0.0,1.0072463386430566,-0.013766787633298704,0.9886677415045535
2019-12-12,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,327,367,391,353,139,214,-65344,0.008575225775086182,1.0072030531334593,CRSP,0.0011576458327062777,0.0,0.9228320040104446,DAY,-0.001515155428005466,0.0,0.9887235510179078,ARWR,-0.002638526853634171,0.0,1.0123851669264023,PCTY,-0.00876435087119174,0.0,0.952530051363798,GLPG,0.0005023193359375178,0.0,1.00977613520282,-0.01125806798418758,0.9775372528569221
2019-12-13,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,319,366,391,226,266,-40,-65384,7.258178414493166e-05,1.007276157728052,CRSP,-0.00202937507597043,-0.000405875015194086,0.9898531246201479,DAY,0.0030534306687287852,0.0006106861337457571,1.015267153343644,ARWR,-0.0025549632033574857,-0.0005109926406714971,0.9872251839832126,PCTY,0.003200285244748047,0.0006400570489496094,1.0160014262237402,GLPG,-0.005873607469090403,-0.0011747214938180807,0.970631962654548,-0.005045075801929783,0.9726055033170486
2019-12-16,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,366,379,401,379,113,266,-65118,0.007147785279833618,1.014475951420988,CRSP,0.0029681799621938953,0.0,1.0045434356702105,DAY,0.002207654647044066,0.0,1.0264739495889954,ARWR,-0.0032500807882406726,0.0,0.9711823759625565,PCTY,0.0034237780855163715,0.0,1.0333942433135312,GLPG,0.0021127014809580124,0.0,0.9808852405793752,0.007462233387471673,0.9798633125767398
2019-12-17,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,368,383,397,256,236,20,-65098,0.00033529222633799094,1.0148160973213063,CRSP,-0.0011458009115705714,0.0,0.9987884017486948,DAY,-9.494491655681614e-05,0.0,1.0259866571715381,ARWR,0.0014377523415345817,0.0,0.9781639746380429,PCTY,0.0015989176699548581,0.0,1.0416558048918494,GLPG,0.0009081512838724493,0.0,0.9853392015321937,0.0027040754672345013,0.9825129369215216
2019-12-18,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,346,380,400,241,251,-10,-65108,-0.00043230017186479675,1.014377392148023,CRSP,-0.0016982489295131798,0.0,0.9903074450782953,DAY,0.0038942643425254,0.0,1.0459639734461879,ARWR,0.0020045669776856735,0.0,0.9879679506496489,PCTY,0.001836698088714961,0.0,1.051221841021568,GLPG,-0.006074029624954802,0.0,0.9554143040285143,-3.67491455419474e-05,0.9824768304106059
2019-12-19,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,373,392,407,330,162,168,-64940,0.004459292004863613,1.018900797142743,CRSP,-0.0007646429188973958,0.0,0.9865212872012428,DAY,0.001956513163015394,0.0,1.0561961848566246,ARWR,0.0035182623105284084,0.0,1.0053476026735522,PCTY,0.000595633055147804,0.0,1.0543525534055969,GLPG,-0.0002719358901135616,0.0,0.9541152468325482,0.0050338297196806485,0.9874224514784243
