Date,Close,High,Low,Open,Volume,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-27,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,0.0,1.0,ENPH,-0.004509933535267224,0.0,0.9774503323236639,DAY,-0.0008455514565922925,0.0,0.9957722427170386,GLPG,-0.0009698324377726462,0.0,0.9951508378111368,UPBD,0.00029179743242382195,0.0,1.0014589871621191,ARES,-0.0003144439144324226,0.0,0.9984277804278379,-0.006347963911640762,0.9936520360883593
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,-0.005780822450430323,0.9942191775495697,ENPH,-0.01038863511031083,0.0,0.9266784581188509,DAY,0.0004716393978119182,0.0,0.998120469821603,GLPG,-0.0007260169130878236,0.0,0.9915383561145148,UPBD,0.002524553818305542,0.0,1.0141001727117018,ARES,0.005225392194182677,0.0,1.0245136640793517,-0.002893066613098517,0.9907773345577147
2019-12-31,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,0.0029460216619106028,0.9971481687833177,ENPH,0.005991314910466273,0.0,0.9544385704355277,DAY,-0.0003823110681634434,0.0,0.9962125073067365,GLPG,-0.0016970318510753702,0.0,0.9831249952550686,UPBD,-0.00027699082675287646,0.0,1.0126956904854536,ARES,-0.00027980178288353755,0.0,1.023080360330362,0.0033551793815910455,0.9941015702423706
2020-01-02,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,0.008378802677341701,1.0055030765296258,ENPH,0.024569468770906114,0.0,1.0716888136858476,DAY,0.006305243006004036,0.0,1.0276193170276842,GLPG,0.005086297403925456,0.0,1.008127325810569,UPBD,-0.0025659064055234995,0.0,0.9997032786901403,ARES,-0.000840581329423773,0.0,1.0187804490833927,0.032554521445888336,1.026464071130217
2020-01-03,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,-0.007059870562045378,0.9984043549595882,ENPH,-0.0003408264267247274,0.0,1.0698625143412006,DAY,-0.0014567110290955477,0.0,1.0201345950635547,GLPG,-0.002838412521862277,0.0,0.9938199196845077,UPBD,0.0037615367537451316,0.0,1.0185053818183027,ARES,-0.0016882203446529022,0.0,1.0101808196790067,-0.002562633568590323,1.023833619844587
2020-01-06,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,0.0035333728907271933,1.0019320898413864,ENPH,0.0025264521701576117,0.0,1.0833772966968387,DAY,-0.0002877239851758695,0.0,1.0186670091080174,GLPG,-0.0026975390276660297,0.0,0.9804155795854033,UPBD,0.0005573136310808469,0.0,1.0213435164813855,ARES,0.00198632559010794,0.0,1.02021355974283,0.0020848283785045,1.025968137230106
2020-01-07,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,-0.0028032386528962228,0.9991234350795659,ENPH,0.002225218647361826,0.0,1.09543105351053,DAY,0.0020169915323727584,0.0,1.0289402227664093,GLPG,0.0005236192759658032,0.0,0.9829824020650437,UPBD,0.0007641499070289549,0.0,1.025245814247205,ARES,-0.0008429055105875216,0.0,1.0159138415854132,0.0046870738521418214,1.0307769256592478
2020-01-08,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,0.004902451368978156,1.00402158913165,ENPH,0.00673558010396862,0.0,1.1323228715570046,DAY,0.0007702086456023772,0.0,1.0329027160433228,GLPG,-7.737120877571169e-05,0.0,0.9826021293817786,UPBD,-6.92247553135017e-05,0.0,1.0248909522940677,ARES,0.003781074896780501,0.0,1.0351200732039654,0.011140267682262284,1.0422600565317912
2020-01-09,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,0.006655262605488987,1.0107036164689014,ENPH,0.0038064525973412256,0.0,1.1538735382343397,DAY,0.00312590550282299,0.0,1.049046497463126,GLPG,0.0038022374734658195,0.0,1.0012825625709922,UPBD,0.0010384668659210396,0.0,1.0302125287697659,ARES,0.0017169110722738525,0.0,1.0440061187780494,0.013489973511824929,1.0563201170868384
2020-01-10,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,-0.002855178689662563,1.0078178770415944,ENPH,-0.005824628501741725,0.0,1.1202691147433133,DAY,2.796448339834612e-05,0.0,1.049193177679938,GLPG,0.0018134381366732288,0.0,1.010361382493753,UPBD,0.001170769788604531,0.0,1.0362432372923935,ARES,-0.0011531792883939574,0.0,1.0379864876123923,-0.003965635381459576,1.0521311366563713
