Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-06,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,335,365,391,392,100,292,-65506,0.0,1.0,CRSP,0.0022879173089115096,0.0,1.0114395865445576,ARWR,0.002326640194162991,0.0,1.0116332009708149,DAY,0.0006352501061287368,0.0,1.0031762505306436,GLPG,4.38077212024114e-05,0.0,1.0002190386060121,QRVO,-6.853832639560605e-05,0.0,0.999657308368022,0.005225077004010042,1.00522507700401
2019-12-09,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,305,361,387,195,297,-102,-65608,-0.00316282139344648,0.9968371786065535,CRSP,-0.013596809759889661,0.0,0.9426778283352185,ARWR,0.001486546826077584,0.0,1.0191524015911042,DAY,-0.0023051103141791263,0.0,0.9916140909204549,GLPG,0.0021733089688231733,0.0,1.0110879636429628,QRVO,0.003413992961808532,0.0,1.0167214234429665,-0.008828071317359498,0.9963508783342204
2019-12-10,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,284,347,378,209,283,-74,-65682,-0.0010969340964486207,0.9957437139167323,CRSP,0.0005337296169602546,0.0,0.9451935037163899,ARWR,0.009119091398394818,0.0,1.0656211210861186,DAY,0.0007449377886196818,0.0,0.9953075449607269,GLPG,-0.00038922566349779424,0.0,1.009120256725445,QRVO,0.002618956357387781,0.0,1.030035168621058,0.01262748949786474,1.008932288586574
2019-12-11,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,297,349,380,308,184,124,-65558,0.002908158040315856,0.9986394940044533,CRSP,-0.005855377222979241,0.0,0.9175211811515455,ARWR,-0.00745131066019995,0.0,1.0259197509897025,DAY,0.00019361527503765076,0.0,0.99627107868105,GLPG,-0.00037139638608962855,0.0,1.0072463386430566,QRVO,0.007245577472105059,0.0,1.0673511666872415,-0.0062388915221261105,1.002637669484912
2019-12-12,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,327,367,391,353,139,214,-65344,0.008575225775086182,1.0072030531334593,CRSP,0.0011576458327062777,0.0,0.9228320040104446,ARWR,-0.002638526853634171,0.0,1.0123851669264023,DAY,-0.001515155428005466,0.0,0.9887235510179078,GLPG,0.0005023193359375178,0.0,1.00977613520282,QRVO,0.0026528499381686557,0.0,1.081508779069994,0.0001591328251728144,1.0027972220498818
2019-12-13,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,319,366,391,226,266,-40,-65384,7.258178414493166e-05,1.007276157728052,CRSP,-0.00202937507597043,-0.000405875015194086,0.9898531246201479,DAY,0.0030534306687287852,-0.0005109926406714971,1.015267153343644,ARWR,-0.0025549632033574857,0.0006106861337457571,0.9872251839832126,GLPG,-0.005873607469090403,-0.0011747214938180807,0.970631962654548,UPBD,0.001366885244850913,-0.0006727333637362688,1.0068344262242546,-0.008191266214512796,0.9945830430448972
2019-12-16,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,366,379,401,379,113,266,-65118,0.007147785279833618,1.014475951420988,CRSP,0.0029681799621938953,0.0,1.0045434356702105,DAY,0.002207654647044066,0.0,1.0264739495889954,ARWR,-0.0032500807882406726,0.0,0.9711823759625565,GLPG,0.0021127014809580124,0.0,0.9808852405793752,UPBD,0.0012862045035222814,0.0,1.013309401090809,0.005324659805477582,0.9998788593974078
2019-12-17,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,368,383,397,256,236,20,-65098,0.00033529222633799094,1.0148160973213063,CRSP,-0.0011458009115705714,0.0,0.9987884017486948,DAY,-9.494491655681614e-05,0.0,1.0259866571715381,ARWR,0.0014377523415345817,0.0,0.9781639746380429,GLPG,0.0009081512838724493,0.0,0.9853392015321937,UPBD,0.0012069884396448405,0.0,1.0194246647553094,0.0023121462369244837,1.002190725539544
2019-12-18,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,346,380,400,241,251,-10,-65108,-0.00043230017186479675,1.014377392148023,CRSP,-0.0016982489295131798,0.0,0.9903074450782953,DAY,0.0038942643425254,0.0,1.0459639734461879,ARWR,0.0020045669776856735,0.0,0.9879679506496489,GLPG,-0.006074029624954802,0.0,0.9554143040285143,UPBD,0.003387393902854097,0.0,1.0366906292243654,0.0015139466685971884,1.0037079888497735
2019-12-19,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,373,392,407,330,162,168,-64940,0.004459292004863613,1.018900797142743,CRSP,-0.0007646429188973958,0.0,0.9865212872012428,DAY,0.001956513163015394,0.0,1.0561961848566246,ARWR,0.0035182623105284084,0.0,1.0053476026735522,GLPG,-0.0002719358901135616,0.0,0.9541152468325482,UPBD,-0.004441364259945302,0.0,1.013669025678079,-3.167595412457286e-06,1.0037048095089527
2019-12-20,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,394,402,413,377,115,262,-64678,0.004944781081796634,1.023939038528682,DAY,0.0021221050418531286,0.001793059991590562,1.0106105252092656,CRSP,0.00896529995795281,0.0004244210083706257,1.044826499789764,ARWR,-0.01238179257628802,-0.002476358515257604,0.9380910371185599,GLPG,0.00015560774797775958,3.112154959555192e-05,1.0007780387398888,XRX,0.0006058334574314531,0.0001561386654763375,1.0030291672871572,-0.0006045636712973957,1.0030980060444172
2019-12-23,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,382,401,413,209,283,-74,-64752,0.0008661436002121992,1.024825916773911,DAY,0.002282410182803618,0.0,1.0221436639771964,CRSP,-0.0005289459642451978,0.0,1.042063215987763,ARWR,0.0008505170449789823,0.0,0.9420803492026166,GLPG,0.003935671833050547,0.0,1.0204717084309096,XRX,0.0,0.0,1.0030291672871572,0.006539653096587949,1.0096579190258268
2019-12-24,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,399,400,416,259,233,26,-64726,-0.00019544819997963092,1.0246256163931853,DAY,0.000782314221319691,0.0,1.0261418516000023,CRSP,-0.0019151264666606772,0.0,1.0320848017634043,ARWR,0.0025094079614816247,0.0,0.9539006688458388,GLPG,0.00030495765224340947,0.0,1.0220277117128291,XRX,0.00010707359438182351,0.0,1.0035661569782135,0.0017886269627658716,1.0114638204029665
