,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-20,2025-02-28,$1.68,$1.75
1,2024-12-18,2024-11-30,$1.53,$1.67
2,2024-09-26,2024-08-31,$2.12,$2.15
3,2024-06-20,2024-05-31,$1.75,$1.87
4,2024-03-15,2024-02-29,$1.55,$1.54
5,2023-12-14,2023-11-30,$2.30,$2.32
6,2023-09-28,2023-08-31,$2.22,$2.34
7,2023-06-15,2023-05-31,$1.76,$1.85
8,2023-03-16,2023-02-28,$1.73,$1.76
9,2022-12-15,2022-11-30,$1.89,$1.61
10,2022-09-27,2022-08-31,$1.92,$2.25
11,2022-06-16,2022-05-31,$1.43,$1.52
12,2022-03-16,2022-02-28,$1.27,$1.51
13,2021-12-16,2021-11-30,$1.58,$1.63
14,2021-09-29,2021-08-31,$1.16,$1.16
15,2021-06-17,2021-05-31,$0.85,$1.12
16,2021-03-16,2021-02-28,$0.79,$0.99
17,2020-12-17,2020-11-30,$1.04,$1.31
18,2020-09-24,2020-08-31,$0.37,$0.44
19,2020-06-19,2020-05-31,$0.18,$-0.34
20,2020-03-13,2020-02-29,$0.33,$0.22
21,2019-12-17,2019-11-30,$0.65,$0.26
22,2019-09-24,2019-08-31,$0.69,$0.34
23,2019-06-18,2019-05-31,$0.39,$0.28
24,2019-03-14,2019-02-28,$0.49,$0.43
25,2018-12-18,2018-11-30,$0.69,$0.84
26,2018-09-25,2018-08-31,$0.59,$0.63
27,2018-06-14,2018-05-31,$0.36,$0.38
28,2018-03-15,2018-02-28,$0.55,$0.57
29,2017-12-14,2017-11-30,$0.73,$0.51
30,2017-09-27,2017-08-31,$0.54,$0.56
31,2017-06-14,2017-05-31,$0.22,$0.21
32,2017-03-15,2017-02-28,$0.36,$0.40
33,2016-12-15,2016-11-30,$0.58,$0.69
34,2016-09-21,2016-08-31,$0.16,$0.28
35,2016-06-15,2016-05-31,$0.05,$0.10
36,2016-03-16,2016-02-29,$0.52,$0.46
37,2015-12-16,2015-11-30,$0.70,$0.72
38,2015-09-24,2015-08-31,$0.35,$0.48
39,2015-06-17,2015-05-31,$0.39,$0.39
40,2015-03-18,2015-02-28,$0.37,$0.43
