Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,0.20000,0.14400,0.05600,5.30500,8.40200,,13.72400,-13.66800,,-13.66800,-13.66800,-13.66800,-12.29400,-13.63600,-13.66800,5.55660,5.55660,-2.24890,-2.24890,5.38410,,,28.00000,-6834.00000,-6834.00000,-6834.00000,-6147.00000,0.00470,2.88000,1.00000,90.00000,-41.56680,-38.84390,-31.79710,-38.79210,6.25880,-1.4059,-1.4119
2021-06-30,,,,4.25800,8.71200,,,-12.97000,0.30000,-12.67000,-12.67000,-12.67000,-11.54500,-12.95400,-12.97000,5.48510,5.48510,-2.09900,-2.09900,8.69180,,,,,,,,,,,,-32.04270,-30.13800,-26.74630,-30.13800,7.63270,-1.0212,-1.0425
2021-03-31,,,,3.31500,4.76200,,,-8.07700,-2.03300,-10.11000,-10.11000,-10.11000,-9.50600,-8.06500,-8.07700,4.93270,4.93270,-1.94900,-1.94900,15.17210,,0.00620,,,,,,,,,,-22.24280,-21.04500,-19.68110,-21.04500,8.84540,-1.85860,-1.86590
2020-12-31,,,,3.58300,5.12000,,,-7.55600,-1.70300,-9.25900,-9.25900,-9.25900,-8.81200,-7.55000,-7.55600,3.16370,3.16370,-2.39880,-2.39880,0.93530,,-31.62790,,,,,,,,,,307.60810,1957.50700,-46.81460,1957.50500,-0.11110,-2.2208,-2.2235
2020-09-30,,,,2.61900,2.22200,-0.68700,,-5.52800,-0.34600,-5.87400,-5.87400,-5.87400,-5.55700,-5.52000,-5.52800,3.22700,3.22700,-1.64920,-1.64920,0.38860,-0.00680,-1.39020,,,,,,,,,,34.10360,39.79410,-55.92160,40.06550,-4.45680,-1.5769,-1.5768
2020-06-30,,,,2.13300,2.42100,-0.46000,,-5.01400,-0.83000,-5.84400,-5.84400,-5.84400,-5.64900,-5.00800,-5.01400,2.98690,2.98690,-1.94900,-1.94900,0.37860,-0.01190,-1.28860,,,,,,,,,,38.45240,45.63840,-65.79600,46.17940,-4.00630,-1.8224,-1.8364
2020-03-31,,,,2.62800,2.62500,,,-5.25300,-9.65800,-14.91100,-14.91100,-14.91100,-14.54500,-5.25000,-5.25300,2.90150,2.90150,-4.94750,-4.94750,0.35770,,-1.27320,,,,,,,,,,80.37840,91.87870,-147.42930,91.87870,-5.51310,-1.30660,-1.30730
2019-12-31,,,,2.25400,2.33400,,,-4.58800,-1.96500,-6.55400,-6.55400,-6.55400,-6.31400,-4.58400,-4.58800,2.01420,2.01420,-2.84860,-2.84860,0.55120,,-1.75490,,,,,,,,,,94.51980,141.31090,-90.52490,141.31090,-1.71780,-2.1542,-2.1555
2019-09-30,,,,1.52000,1.72400,,,-3.24400,-0.02800,-3.27100,-3.27100,-3.27100,-3.15300,-3.24100,-3.24400,2.06980,2.06980,-1.49930,-1.49930,0.63920,,-1.85800,,,,,,,,,,70.57270,135.91650,-74.24160,135.91650,-0.98700,-1.0075,-1.006
2019-06-30,,,,1.40500,1.91400,,,-3.31900,-0.42000,-3.73900,-3.73900,-3.73900,-3.66000,-3.31500,-3.31900,1.84130,1.84130,-1.94900,-1.94900,0.78370,,-3.61330,,,,,,,,,,92.53350,198.97030,-52.95720,198.97030,-0.82550,-1.3327,-1.3446
2019-03-31,,,,1.45100,1.69300,,,-3.14400,-0.56000,-3.70400,-3.70400,-3.70400,-3.60000,-3.14100,-3.14400,1.81080,1.81080,-1.94900,-1.94900,0.43090,,-1.45560,,,,,,,,,,47.70380,65.34320,-85.04170,65.34320,-3.12530,-2.13710,-2.13880
2018-12-31,,,,1.36810,1.94380,,,-3.31190,-3.61040,-6.92230,-6.92230,-6.92230,-6.89600,-2.81940,-3.31190,1.48580,1.48580,-3.59820,-3.59820,0.77100,,-3.19160,,,,,,,,,,153.55490,279.55700,-81.47250,279.55690,-1.36770,-2.6557,-2.6603
2018-09-30,,,,1.17280,1.39600,,,-2.56880,-0.70980,-3.27870,-3.27870,-3.27870,-3.31110,-2.06030,-2.56880,1.77020,1.77020,-1.79910,-1.79910,1.60450,,0.91370,,,,,,,,,,-205.34450,-92.00380,-34.88610,-92.00380,2.01290,-0.226,-0.2393
2018-06-30,,,,1.14880,1.59000,,,-2.73880,-2.40780,-5.14650,-5.14650,-5.14650,-5.12900,-2.43120,-2.73880,1.28660,1.28660,-4.04800,-4.04800,2.38050,,0.42170,,,,,,,,,,-106.89470,-78.91250,-45.79960,-78.91250,3.68840,-1.0392,-1.0392
2018-03-31,,,,0.56320,1.38050,,,-1.94370,-0.88170,-2.82540,-2.82540,-2.82540,-3.41470,-1.63620,-1.94370,1.10350,1.10350,-3.14840,-3.14840,2.96930,0.90080,9.07860,,,,,,,,,,193.59700,-1140.01500,-75.16450,-113.11260,0.21220,-1.99360,-1.99360
2017-12-31,,,,0.55820,1.33020,,,-1.88840,5.69750,0.86980,0.86980,0.86980,0.30970,-1.71370,-1.88840,0.90020,0.90020,1.34930,1.34930,0.63820,-2.15050,-0.68260,,,,,,,,,,-22.41290,-30.53850,53.04970,-96.21230,-2.93480,-1.6949,-1.6947
2017-09-30,,,,0.70490,1.26310,,,-1.96800,-3.16130,-5.12930,-5.12930,-5.12930,-5.37030,-1.79150,-1.96800,0.88930,0.88930,-5.99700,-5.99700,0.42510,-0.36550,-0.26770,,,,,,,,,,84.04930,86.74360,-158.66870,118.44820,-6.64420,-2.6673,-2.6674
2017-06-30,,,,0.70170,1.31970,,,-2.02140,-1.90750,-0.98970,-0.98970,-0.98970,-1.04100,-2.01960,-2.02140,0.88920,0.88920,-1.19940,-1.19940,0.03920,,,,,,,,,,,,19.59860,19.59860,-436.99530,19.59860,-5.67930,-0.9262,-0.9261
2017-03-31,,,,0.65670,1.49960,,,-2.15630,-2.11380,-4.27010,-4.27010,-4.27010,-4.29650,-2.15460,-2.15630,0.88920,0.88920,-4.79760,-4.79760,0.19830,,,,,,,,,,,,98.97120,98.97120,-390.28390,98.97120,-4.85220,-2.05260,-2.05860
2016-12-31,,,,0.60700,1.10350,,,-1.71050,,-1.71050,-1.71050,-1.71050,-1.71050,-1.70900,-1.71050,0.86520,0.86520,-2.09900,-2.09900,0.62310,,,,,,,,,,,,536.09870,536.09870,-196.51610,536.09870,-0.35880,-1.4857,-1.4864
2016-09-30,,,,0.57850,1.35020,,,-1.92870,,-1.92870,-1.92870,-1.92870,-1.92870,-1.92720,-1.92870,0.88780,0.88780,-2.09900,-2.09900,2.33480,,,,,,,,,,,,-168.63740,-168.63730,-97.11860,-168.63730,1.28830,-1.3268,-1.3346
2016-06-30,,,,0.35500,0.95970,,,-1.31470,,-1.31470,-1.31470,-1.31470,-1.31470,-1.31400,-1.31470,0.86680,0.86680,-1.49930,-1.49930,7.78320,,,,,,,,,,,,-47.81820,-47.81820,-41.70090,-47.81820,3.09700,-1.7014,-1.7028
2016-03-31,,,,0.17910,0.51770,,,-0.69690,,-0.69690,-0.69690,-0.69690,-0.69690,-0.69670,-0.69690,0.81710,0.81710,-0.89960,-0.89960,0.38720,,,,,,,,,,,,1106.82500,1106.82600,-89.19530,1106.82600,-0.07710,-0.63480,-0.65010
2015-12-31,,,,0.15000,0.59000,,,-0.74000,,-0.74000,-0.74000,-0.74000,-0.74000,-0.74000,-0.74000,0.75230,0.75230,-1.04950,-1.04950,1.33760,,,,,,,,,,,,-116.73430,-116.73440,-60.95100,-116.73440,0.77580,-0.8386,-0.8386
2015-09-30,,,,0.26450,,-0.27440,,-0.53890,,-0.53890,-0.53890,-0.53890,-0.53890,-0.53890,-0.53890,0.74300,0.74300,-0.74960,-0.74960,,,,,,,,,,,,,,,,,,-0.4178,-0.4178
2015-06-30,,,,0.06750,,-0.29320,,-0.36060,,-0.36060,-0.36060,-0.36060,-0.36060,-0.36060,-0.36060,0.72410,0.72410,-0.44980,-0.44980,,,,,,,,,,,,,,,,,,-0.3124,-0.3124
2015-03-31,,,,0.01600,,-0.13030,,-0.14630,,-0.14630,-0.14630,-0.14630,-0.14630,-0.14630,-0.14630,0.72410,0.72410,-0.14990,-0.14990,,,,,,,,,,,,,,,,,,-0.07950,-0.07950
2014-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
