Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-06-30,,,9.99800,4.75500,,-14.75300,0.13300,-14.62000,-14.62000,-14.62000,-14.62000,-14.59700,-14.75300,1.07250,1.07250,-13.49330,-13.49330,6.33260,,,,,,,,,,,-23.58260,-23.58260,-19.98010,-23.58260,57.20530,-7.5318,-7.5943
2019-03-31,,,9.47600,4.14500,,-13.62100,0.18700,-13.43400,-13.43400,-13.43400,-13.43400,-13.48100,-13.62100,1.07150,1.07150,-11.99400,-11.99400,8.88510,,,,,,,,,,,-18.10120,-18.10120,-16.08810,-18.10120,68.56270,-9.54950,-9.55880
2018-12-31,,,8.19900,4.56300,,-12.76200,0.28100,-12.48100,-12.48100,-12.48100,194.53800,-12.59900,-12.76200,0.95720,0.95850,203.89810,203.89810,8.88800,,,,,,,,,,,-14.58670,-14.58670,-13.13080,-14.58670,79.64550,-11.6279,-11.528
2018-09-30,,,8.26300,4.30700,,-12.57000,-0.01500,-12.58500,-12.58500,-12.58500,-18.65900,-12.41300,-12.57000,0.94170,0.94170,-19.49030,-19.49030,0.78360,,,,,,,,,,,8.04600,8.04600,-18.83950,8.04600,-164.70270,-8.997,-9.1759
2018-06-30,,,7.48900,4.88900,,-12.37800,0.34700,-12.03100,-12.03100,-12.03100,-17.49300,-12.24000,-12.37800,0.94060,0.94060,-17.99100,-17.99100,5.68960,,,,,,,,,,,8.64080,8.64080,-15.75090,8.64080,-146.61340,-10.793,-11.0332
2018-03-31,0.14600,0.14600,10.18300,6.15900,,-16.19600,0.17600,-16.02000,-16.02000,-16.02000,-21.14000,-16.07900,-16.19600,0.93950,0.93950,-22.48880,-22.48880,7.16710,,,100.00000,-11093.15000,-11093.15000,-10972.60000,-14479.45000,0.00170,8.11110,11.09590,13.00860,13.00860,-18.31670,13.00860,-129.65770,-20.17800,-20.33760
2017-12-31,1.59700,1.59700,11.18100,3.85200,,-13.43600,0.16300,-13.27300,-13.27300,-13.27300,-18.27200,-13.32600,-13.43600,0.91340,0.91340,-17.99100,-17.99100,4.35280,,,100.00000,-841.32760,-841.32760,-831.12110,-1144.14500,0.01510,84.05260,1.07080,13.71090,13.71090,-12.56840,13.71090,-101.73730,-14.5315,-14.8469
2017-09-30,1.59800,1.59800,11.10500,3.57100,,-13.07800,0.37700,-12.70100,-12.70100,-12.70100,-17.60400,-12.98600,-13.07800,0.93800,0.93800,-19.49030,-19.49030,6.31630,,,100.00000,-818.39790,-818.39790,-794.80600,-1101.62700,0.01370,122.92310,0.73220,15.91700,15.91700,-10.89660,15.91700,-84.27030,-12.3814,-12.4473
2017-06-30,1.59700,1.59700,10.83100,3.78000,,-13.01400,0.15200,-12.86200,-12.86200,-12.86200,-17.72700,-12.92600,-13.01400,0.90470,0.90470,-19.49030,-19.49030,7.82650,,,100.00000,-814.90300,-814.90300,-805.38500,-1110.01900,0.01260,36.29550,2.47960,20.01120,20.01120,-10.14250,20.01120,-67.87880,-16.5633,-16.5782
2017-03-31,1.59700,1.59700,11.96700,3.59500,,-13.96500,-1.52200,-15.48700,-15.48700,-15.48700,-19.65800,-13.88600,-13.96500,0.87170,0.87170,-22.48880,-22.48880,5.31090,,,100.00000,-874.45210,-874.45210,-969.75590,-1230.93300,0.01690,23.83580,3.77580,16.31880,16.31890,-16.38940,16.31880,-107.47940,-16.37750,-16.78820
2016-12-31,1.59700,1.59700,9.38900,3.31900,,-11.11100,-0.11300,-11.22400,-11.22400,-11.22400,-14.75600,-11.04800,-11.11100,0.86970,0.86970,-16.49180,-16.49180,6.63440,,,100.00000,-695.74260,-695.74300,-702.81850,-923.98300,0.01500,76.04760,1.18350,14.52050,14.52040,-10.55400,14.52040,-87.54470,-15.063,-15.1577
2016-09-30,1.59800,1.59800,8.97500,3.53700,,-10.91400,0.06000,-10.85400,-10.85400,-10.85400,-14.44500,-10.84200,-10.91400,0.87040,0.87040,-16.49180,-16.49180,7.34740,,,100.00000,-682.97870,-682.97870,-679.22400,-903.94240,0.01360,63.92000,1.40800,16.84990,16.84990,-9.26730,16.84990,-73.31230,-16.1791,-16.4225
2016-06-30,1.69700,1.69700,129.22800,3.71100,,-131.24200,0.04200,-131.20000,-131.20000,-131.20000,-131.20000,-131.15900,-131.24200,0.86970,0.86970,-151.42430,-151.42430,7.90200,,,100.00000,-7733.76500,-7733.76500,-7731.29000,-7731.29100,0.01330,113.13330,0.79550,252.35620,252.35620,-102.49040,252.35620,-59.17020,-17.2997,-17.4143
2016-03-31,1.96900,1.96900,10.19900,3.81000,,-12.04000,0.02100,-12.01900,-12.01900,-12.01900,-12.01900,-11.96800,-12.04000,0.86820,0.86820,-13.49330,-13.49330,8.12720,,,100.00000,-611.47800,-611.47800,-610.41140,-610.41140,0.01390,1.85750,48.45100,-15.44600,-15.44600,-8.48310,-15.44600,88.51180,-18.52090,-18.70180
2015-12-31,1.91900,1.91900,8.14200,3.25900,,-9.48200,0.00600,-9.47600,-9.47600,-9.47600,-9.47600,-9.42000,-9.48200,0.83650,0.83650,-2.99850,-2.99850,8.41590,,,100.00000,-494.11170,-494.11210,-493.79920,-493.79880,0.01250,4.30270,20.91720,-10.84570,-10.84570,-6.16430,-10.84570,99.44730,-27.5073,-27.9709
2015-09-30,1.86900,1.86900,16.97000,3.06500,,-18.16600,-0.00400,-18.17000,-18.17000,-18.17000,-18.17000,-18.10700,-18.16600,0.86530,0.86530,-20.98950,-20.98950,5.82170,,,100.00000,-971.96370,-971.96370,-972.17770,-972.17770,0.01080,5.06500,17.76890,-19.36250,-19.36250,-10.48100,-19.36250,107.48970,52.4931,52.4899
2015-06-30,0.27200,0.27200,7.42400,7.07300,,-14.22500,0.01400,-14.21100,-14.21100,-14.21100,-14.21100,-14.11100,-14.22500,0.85650,0.85650,-16.49180,-16.49180,9.38830,,,100.00000,-5229.77900,-5229.77900,-5224.63200,-5224.63200,0.00220,3.05620,29.44850,-12.86750,-12.86750,-11.45700,-12.86750,126.56790,-12.1522,-12.1554
2015-03-31,0.27200,0.27200,74.24900,4.25000,,-78.22700,-0.00400,-78.23100,-78.23100,-78.23100,-78.23100,-78.10500,-78.22700,0.75640,0.75640,-103.44830,-103.44830,12.44790,,,100.00000,-28759.92000,-28759.92000,-28761.39000,-28761.39000,0.00210,4.38710,20.51470,-64.86660,-64.86660,-59.42440,-64.86660,141.00430,-12.84560,-12.86810
2014-12-31,0.34000,0.34000,8.08500,2.85100,,-10.59600,0.19500,-10.40100,-10.40100,-10.40100,-10.40100,-10.47300,-10.59600,0.67450,0.67450,-13.49330,-13.49330,4.07230,,,100.00000,-3116.47100,-3116.47100,-3059.11700,-3059.11700,0.00750,2.34480,38.38240,-30.73490,-30.73490,-22.99220,-30.73490,48.57360,-14.3546,-14.3527
2014-09-30,0.63300,0.63300,9.73300,2.84200,,-11.94200,5.84900,-6.09300,-6.09300,-6.09300,-6.09300,-11.82000,-11.94200,0.66990,0.66990,-8.99550,-8.99550,4.08670,,,100.00000,-1886.57200,-1886.57200,-962.55920,-962.55920,0.01290,3.04330,29.57350,-16.70370,-16.70370,-12.40710,-16.70370,53.25870,-15.66,-15.8003
2014-06-30,0.20000,0.20000,8.34600,3.03100,,-11.17700,5.60100,-5.57600,-5.57600,-5.57600,-5.57600,-11.08400,-11.17700,0.66980,0.66980,-8.99550,-8.99550,5.00780,,,100.00000,-5588.50000,-5588.50000,-2788.00000,-2788.00000,0.00360,6.25000,14.40000,-14.78420,-14.78420,-10.07440,-14.78420,56.13870,-11.3735,-11.5183
2014-03-31,0.20000,0.20000,6.54200,3.44200,,-9.78400,0.07300,-9.71100,-9.71100,-9.71100,-9.71100,-9.66000,-9.78400,0.66850,0.66850,-14.99250,-14.99250,8.43090,,,100.00000,-4892.00000,-4892.00000,-4855.50000,-4855.50000,0.00320,7.40740,12.15000,-23.26990,-23.26990,-15.33520,-23.26990,62.19290,-12.94490,-12.94790
2013-12-31,0.20000,0.20000,2.71800,4.20100,,-6.71900,-2.18400,-8.90300,-8.90300,-8.90300,-8.90300,-6.56300,-6.71900,0.57320,0.57320,-13.49330,-13.49330,9.02280,,,100.00000,-3359.49900,-3359.50000,-4451.49900,-4451.49900,0.00280,1.37930,65.25000,-18.02850,-18.02850,-12.40770,-18.02850,73.91920,-12.8348,-12.8506
2013-09-30,0.20000,0.20000,6.24700,3.06800,,-9.11500,-7.59800,-16.71300,-16.71300,-16.71300,-16.71300,-8.92900,-9.11500,0.55470,0.55470,-29.98500,-29.98500,2.04120,,,100.00000,-4557.50000,-4557.50000,-8356.49900,-8356.49900,0.00680,0.44540,202.05000,-460.28490,-460.28630,-56.69650,-460.28640,6.50530,-27.8836,-27.8888
2013-06-30,0.20000,0.20000,14.77500,3.72100,,-18.29600,-0.39600,-18.69200,-18.69200,-18.69200,-18.69200,-18.09900,-18.29600,0.55420,0.55420,-32.98350,-32.98350,2.04930,,,100.00000,-9148.00000,-9148.00000,-9346.00000,-9346.00000,0.00440,6.45160,13.95000,-96.68940,-96.68940,-40.98850,-96.68940,34.69380,-30.1031,-30.1045
2013-03-31,0.20000,0.20000,19.11200,4.67100,,-23.58300,10.78400,-12.79900,-12.79900,-12.79900,-12.79900,-23.38400,-23.58300,0.55300,0.55300,-22.48880,-22.48880,2.97420,,,100.00000,-11791.50000,-11791.50000,-6399.50000,-6399.50000,0.00320,2.77780,32.40000,-33.77670,-33.77670,-20.20490,-33.77670,67.89010,-32.99020,-33.19630
2012-12-31,0.20000,0.20000,34.98200,4.06100,,-38.84300,8.61800,-30.22500,-30.22500,-30.22500,-30.22500,-38.65100,-38.84300,0.52390,0.52390,-55.47230,-55.47230,4.25550,,,100.00000,-19421.50000,-19421.50000,-15112.50000,-15112.50000,0.00240,3.44830,26.10000,-62.39040,-62.39040,-36.23930,-62.39040,87.25830,-41.2108,-41.3621
2012-09-30,0.20000,0.20000,16.21500,5.71200,,-21.72700,3.90300,-17.82400,-17.82400,-17.82400,-17.82400,-21.52600,-21.72700,0.52470,0.52470,-34.48280,-34.48280,4.71940,,,100.00000,-10863.50000,-10863.50000,-8912.00000,-8912.00000,0.00190,15.38460,5.85000,-30.19590,-30.19580,-16.87240,-30.19580,111.15020,-27.8674,-28.578
2012-06-30,0.20000,0.20000,18.26400,4.90200,,-22.96600,-0.64700,-23.61300,-23.61300,-23.61300,-23.61300,-22.81900,-22.96600,0.52370,0.52370,-44.97750,-44.97750,6.71930,,,100.00000,-11483.00000,-11483.00000,-11806.50000,-11806.50000,0.00160,,,-31.21930,-31.21930,-19.29480,-31.21930,142.41420,-30.1225,-31.931
2012-03-31,0.20000,0.20000,13.98500,4.84800,,-18.63300,-5.83700,-24.47000,-24.47000,-24.47000,-24.47000,-18.51500,-18.63300,0.50440,0.50440,-47.97600,-47.97600,9.68670,,,100.00000,-9316.49900,-9316.49900,-12235.00000,-12235.00000,0.00140,,,-25.04610,-25.04610,-17.37030,-25.04610,184.17110,-51.27030,-51.57560
2011-12-31,0.20000,0.20000,12.65000,3.96700,,-16.41700,3.17300,-13.24400,-13.24400,-13.24400,-13.24400,-16.32100,-16.41700,0.44020,0.44020,-22.48880,-22.48880,7.94020,,,100.00000,-8208.49900,-8208.50000,-6622.00100,-6622.00100,0.00190,2.53160,35.55000,-18.49540,-18.49540,-12.25070,-18.49540,155.12650,-32.9903,-33.8417
2011-09-30,0.20000,0.20000,10.66700,3.74200,,-14.20900,13.40700,-0.80200,-0.80200,-0.80200,-0.80200,-14.13200,-14.20900,0.45430,0.45430,-1.49930,-1.49930,10.23080,,,100.00000,-7104.50000,-7104.50000,-401.00000,-401.00000,0.00160,2.53160,35.55000,-0.95350,-0.95350,-0.65590,-0.95350,184.22660,-24.0252,-24.9254
2011-06-30,0.20000,0.20000,9.12500,3.92300,,-12.84800,2.12400,-10.72400,-10.72400,-10.72400,-10.72400,-12.79000,-12.84800,0.44840,0.44840,-23.98800,-23.98800,15.10740,,,100.00000,-6424.00000,-6424.00000,-5362.00000,-5362.00000,0.00150,,,-12.74720,-12.74720,-8.07400,-12.74720,184.63660,-10.9286,-11.2395
2011-03-31,0.06700,0.06700,24.64100,3.35200,,-27.92600,-11.08200,-39.00800,-39.00800,-39.00800,-39.00800,-27.88900,-27.92600,0.40300,0.40300,-97.45130,-97.45130,19.86110,,,100.00000,-41680.60000,-41680.60000,-58220.89000,-58220.89000,0.00050,0.01340,6716.41700,-47.59860,-47.59860,-29.80850,-47.59860,186.07690,-20.26780,-20.83110
2010-12-31,,,3.03800,3.32300,,-6.36100,-5.49000,-11.85100,-11.85100,-11.85100,-11.85100,-6.32600,-6.36100,0.30680,0.30680,-32.98350,-29.98500,16.83720,,,,,,,,,,,-38.78830,-38.78830,-19.26370,-38.78830,94.51090,-20.2068,-20.4084
2010-09-30,,,5.71100,2.78900,,-8.50000,-3.70500,-12.20500,-12.20500,-12.20500,-12.20500,-8.46300,-8.50000,0.31630,0.31630,-38.98050,-38.98050,16.27450,,,,,,,,,,,-28.91910,-28.91910,-18.09490,-28.91910,130.30680,-19.0894,-19.2545
2010-06-30,,,2.22200,2.89400,,-5.11600,14.15500,9.03900,9.03900,9.03900,9.03900,-5.06700,-5.11600,0.28260,0.32560,31.48430,28.48580,32.07850,,,,,,,,,,,16.51930,16.51920,12.14010,16.51920,168.01360,-10.7371,-10.9467
2010-03-31,,,1.93900,2.63000,,-4.56900,-13.08400,-17.65300,-17.65300,-17.65300,-17.65300,-4.50200,-4.56900,0.26780,0.26780,-65.96700,-65.96700,16.00990,,,,,,,,,,,-155.04130,-155.04130,-38.51000,-155.04130,40.92560,-14.14860,-14.17850
2009-12-31,,,1.21600,2.81200,,-4.02800,4.99200,0.96400,0.96400,0.96400,0.96400,-3.95000,-4.02800,0.15410,0.15410,10.49480,10.49480,15.89440,,,,,,,,,,,3.43010,3.43010,1.93820,3.43010,101.32490,-18.4335,-18.4842
2009-09-30,,,1.23100,1.33900,,-2.57000,-0.30500,-2.87500,-2.87500,-2.87500,-2.87500,-2.48700,-2.57000,0.14510,0.14510,-19.49030,-19.49030,2.12010,,,,,,,,,,,-73.28580,-73.28580,-35.48070,-73.28570,23.00090,-13.2363,-13.2498
2009-06-30,,,0.50100,1.69200,,-2.19300,-0.20600,-2.39900,-2.39900,-2.39900,-2.39900,-2.10700,-2.19300,0.14210,0.14210,-16.49180,-16.49180,1.39140,,,,,,,,,,,-142.96770,-142.96780,-44.17230,-142.96780,11.54490,-15.6514,-15.6515
2009-03-31,,,1.60800,1.72400,,-3.33200,-0.00700,-3.33900,-3.33900,-3.33900,-3.33900,-3.24900,-3.33200,0.14210,0.14210,-23.98800,-23.98800,1.77100,,,,,,,,,,,-89.34980,-89.34980,-42.41080,-89.34980,25.64400,-32.44250,-32.44950
