,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-04-21,2025-03-31,$1.01,$1.01
1,2025-01-27,2024-12-31,$0.94,$1.13
2,2024-10-21,2024-09-30,$0.92,$0.93
3,2024-07-22,2024-06-30,$0.92,$1.04
4,2024-04-23,2024-03-31,$0.97,$1.04
5,2024-01-24,2023-12-31,$0.90,$0.97
6,2023-10-23,2023-09-30,$0.76,$0.90
7,2023-07-20,2023-06-30,$0.71,$0.76
8,2023-04-20,2023-03-31,$0.79,$0.67
9,2023-01-26,2022-12-31,$0.71,$0.77
10,2022-10-24,2022-09-30,$0.55,$0.67
11,2022-07-21,2022-06-30,$0.56,$0.75
12,2022-04-25,2022-03-31,$0.61,$0.73
13,2022-01-27,2021-12-31,$0.54,$0.68
14,2021-10-21,2021-09-30,$0.42,$0.59
15,2021-07-22,2021-06-30,$0.43,$0.52
16,2021-04-20,2021-03-31,$0.40,$0.48
17,2021-01-26,2020-12-31,$0.35,$0.41
18,2020-10-20,2020-09-30,$0.28,$0.29
19,2020-07-21,2020-06-30,$0.10,$0.03
20,2020-04-21,2020-03-31,$0.32,$0.31
21,2020-01-28,2019-12-31,$0.32,$0.32
22,2019-10-22,2019-09-30,$0.29,$0.37
23,2019-07-23,2019-06-30,$0.28,$0.36
24,2019-04-23,2019-03-31,$0.27,$0.42
25,2019-01-29,2018-12-31,$0.23,$0.27
26,2018-10-23,2018-09-30,$0.25,$0.33
27,2018-07-24,2018-06-30,$0.24,$0.29
28,2018-04-24,2018-03-31,$0.26,$0.30
29,2018-01-30,2017-12-31,$0.22,$0.23
30,2017-10-24,2017-09-30,$0.09,$0.11
31,2017-07-25,2017-06-30,$0.22,$0.19
32,2017-04-24,2017-03-31,$0.22,$0.21
33,2017-01-31,2016-12-31,$0.25,$0.24
34,2016-10-25,2016-09-30,$0.26,$0.26
35,2016-07-25,2016-06-30,$0.23,$0.24
36,2016-04-26,2016-03-31,$0.26,$0.26
37,2016-02-02,2015-12-31,$0.24,$0.26
38,2015-10-26,2015-09-30,$0.25,$0.27
39,2015-07-27,2015-06-30,$0.24,$0.24
40,2015-04-27,2015-03-31,$0.23,$0.24
41,2015-02-03,2014-12-31,$0.25,$0.22
