,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-06,2024-12-31,$0.28,$0.65
1,2024-11-04,2024-09-30,$0.56,$0.92
2,2024-08-08,2024-06-30,$0.38,$2.39
3,2024-05-09,2024-03-31,$0.10,$0.37
4,2024-02-08,2023-12-31,$-0.46,$0.26
5,2023-10-26,2023-09-30,$-0.25,$1.05
6,2023-08-10,2023-06-30,$-0.20,$0.50
7,2023-04-27,2023-03-31,$-0.23,$-0.57
8,2023-02-02,2022-12-31,$0.05,$-0.47
9,2022-10-27,2022-09-30,$0.33,$0.03
10,2022-08-11,2022-06-30,$0.81,$0.10
11,2022-04-21,2022-03-31,$0.86,$0.80
12,2022-01-27,2021-12-31,$0.58,$0.87
13,2021-10-21,2021-09-30,$0.70,$0.03
14,2021-08-05,2021-06-30,$1.04,$0.75
15,2021-04-22,2021-03-31,$1.29,$1.15
16,2021-01-28,2020-12-31,$1.22,$1.85
17,2020-10-22,2020-09-30,$0.22,$1.93
18,2020-08-06,2020-06-30,$-1.42,$-2.59
19,2020-04-23,2020-03-31,$0.32,$0.79
20,2020-01-23,2019-12-31,--,$0.10
21,2019-10-24,2019-09-30,--,$0.79
22,2019-08-08,2019-06-30,--,$0.73
23,2019-04-25,2019-03-31,--,$0.46
24,2019-01-24,2018-12-31,--,$0.71
25,2018-10-25,2018-09-30,--,$0.93
26,2018-08-09,2018-06-30,--,$1.07
27,2018-04-26,2018-03-31,--,$0.80
28,2018-01-25,2017-12-31,--,$0.93
29,2017-10-26,2017-09-30,--,$0.67
30,2017-08-10,2017-06-30,--,$0.48
31,2017-04-27,2017-03-31,--,$0.95
32,2017-01-26,2016-12-31,--,$0.11
33,2016-10-27,2016-09-30,--,$0.42
34,2016-08-11,2016-06-30,--,$0.16
35,2016-04-21,2016-03-31,--,$0.52
36,2016-01-28,2015-12-31,--,$0.94
37,2015-10-22,2015-09-30,--,$0.90
38,2015-08-06,2015-06-30,--,$0.33
39,2015-04-23,2015-03-31,--,$1.20
40,2015-01-29,2014-12-31,$1.63,$1.58
