,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-03,2024-12-31,$0.01,$-0.11
1,2024-11-04,2024-09-30,$0.11,$-0.14
2,2024-08-05,2024-06-30,$0.02,$0.00
3,2024-05-08,2024-03-31,$0.04,$-0.14
4,2024-03-06,2023-12-31,$-0.21,$-0.41
5,2023-11-08,2023-09-30,$-0.02,$-0.53
6,2023-08-02,2023-06-30,$0.45,$0.33
7,2023-05-03,2023-03-31,$0.49,$0.37
8,2023-03-06,2022-12-31,$1.16,$0.83
9,2022-11-02,2022-09-30,$1.55,$0.97
10,2022-08-04,2022-06-30,$1.92,$1.82
11,2022-05-02,2022-03-31,$1.60,$2.32
12,2022-03-07,2021-12-31,$1.16,$0.60
13,2021-11-01,2021-09-30,$0.43,$0.30
14,2021-08-02,2021-06-30,$0.29,$0.55
15,2021-05-03,2021-03-31,$-0.06,$0.18
16,2021-03-01,2020-12-31,$-0.18,$-0.05
17,2020-11-02,2020-09-30,$-0.26,$-0.78
18,2020-08-03,2020-06-30,$-0.20,$-0.70
19,2020-05-06,2020-03-31,$0.30,$-0.20
20,2020-03-02,2019-12-31,$0.50,$0.20
21,2019-11-05,2019-09-30,$0.40,$0.00
22,2019-08-06,2019-06-30,$0.30,$0.40
23,2019-05-07,2019-03-31,$0.40,$0.50
24,2019-03-12,2018-12-31,$0.30,$0.60
25,2018-10-30,2018-09-30,$0.50,$0.30
26,2018-08-02,2018-06-30,$0.40,$-0.10
27,2018-04-24,2018-03-31,$0.20,$0.10
28,2018-02-27,2017-12-31,$-0.10,$-0.30
29,2017-10-30,2017-09-30,$-0.40,$-0.20
30,2017-08-02,2017-06-30,$-0.60,$-0.30
31,2017-05-02,2017-03-31,$-0.90,$-1.50
32,2017-02-28,2016-12-31,$-1.10,$-1.90
33,2016-11-02,2016-09-30,$-1.20,$-2.30
34,2016-08-02,2016-06-30,$-1.50,$-1.70
35,2016-05-09,2016-03-31,$-1.80,$-2.20
36,2016-02-29,2015-12-31,$-1.00,$-2.60
37,2015-10-27,2015-09-30,$-0.70,$-0.60
38,2015-07-28,2015-06-30,$0.10,$-0.80
39,2015-04-28,2015-03-31,$0.50,$0.90
40,2015-02-18,2014-12-31,$0.20,$0.70
