,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-20,2024-12-31,$0.14,$0.12
1,2024-11-04,2024-09-30,$0.14,$0.08
2,2024-08-08,2024-06-30,$0.11,$0.13
3,2024-04-25,2024-03-31,$0.13,$0.16
4,2024-02-26,2023-12-31,$0.14,$0.15
5,2023-10-26,2023-09-30,$0.20,$0.19
6,2023-07-27,2023-06-30,$0.20,$0.25
7,2023-05-01,2023-03-31,$0.20,$0.24
8,2023-02-22,2022-12-31,$0.19,$0.22
9,2022-10-31,2022-09-30,$0.21,$0.24
10,2022-08-01,2022-06-30,$0.13,$0.20
11,2022-04-28,2022-03-31,$0.07,$0.11
12,2022-02-21,2021-12-31,$-0.01,$0.02
13,2021-11-01,2021-09-30,$-0.01,$-0.01
14,2021-07-28,2021-06-30,$-0.02,$-0.03
15,2021-05-03,2021-03-31,$-0.04,$-0.04
16,2021-02-21,2020-12-31,$-0.06,$-0.05
17,2020-10-29,2020-09-30,$-0.09,$-0.09
18,2020-07-30,2020-06-30,$-0.15,$-0.16
19,2020-04-30,2020-03-31,$0.17,$0.32
20,2020-02-18,2019-12-31,$0.19,$0.20
21,2019-10-30,2019-09-30,$0.38,$0.37
22,2019-07-30,2019-06-30,$0.46,$0.44
23,2019-04-30,2019-03-31,$0.42,$0.46
24,2019-02-27,2018-12-31,$0.44,$0.45
25,2018-10-31,2018-09-30,$0.49,$0.51
26,2018-07-31,2018-06-30,$0.38,$0.42
27,2018-05-08,2018-03-31,$0.29,$0.31
28,2018-03-06,2017-12-31,$0.19,$0.20
29,2017-11-02,2017-09-30,$0.13,$0.12
30,2017-08-14,2017-06-30,$0.07,$0.41
