,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-05-08,2025-03-31,$-0.05,$-0.11
1,2025-02-06,2024-12-31,$-0.03,$-0.03
2,2024-11-07,2024-09-30,$-0.03,$-0.03
3,2024-08-01,2024-06-30,$-0.06,$-0.03
4,2024-05-02,2024-03-31,$-0.05,$-0.03
5,2024-02-08,2023-12-31,$-0.07,$-0.06
6,2023-11-02,2023-09-30,$-0.08,$-0.05
7,2023-08-03,2023-06-30,$-0.09,$-0.12
8,2023-04-27,2023-03-31,$-0.08,$-0.10
9,2023-02-09,2022-12-31,$-0.09,$-0.09
10,2022-11-03,2022-09-30,$-0.13,$-0.11
11,2022-08-04,2022-06-30,$-0.11,$-0.18
12,2022-05-05,2022-03-31,$-0.09,$-0.12
13,2022-02-10,2021-12-31,$-0.09,$-0.13
14,2021-11-04,2021-09-30,$-0.12,$-0.09
15,2021-08-05,2021-06-30,$-0.12,$-0.08
16,2021-05-06,2021-03-31,$-0.10,$-0.11
17,2021-02-11,2020-12-31,$-0.08,$-0.08
18,2020-11-05,2020-09-30,$-0.09,$-0.06
19,2020-08-06,2020-06-30,$-0.10,$-0.07
20,2020-05-07,2020-03-31,$-0.09,$-0.09
21,2020-02-13,2019-12-31,$-0.10,$-0.10
22,2019-11-07,2019-09-30,$-0.34,$-0.35
