Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,3181.00000,1990.00000,1191.00000,135.00000,650.00000,,785.00000,406.00000,-196.00000,210.00000,39.00000,171.00000,171.00000,,168.00000,619.00000,406.00000,509.00000,517.00000,0.34000,0.32000,2.52360,0.39870,0.70960,37.44110,12.76330,12.76330,6.60170,5.28140,0.15890,1.03860,1.58500,56.78400,1.95970,4.45540,0.85420,1.17830,17.28210,1.3815,0.9213
2020-09-30,2972.00000,1777.00000,1195.00000,123.00000,601.00000,-1.00000,725.00000,470.00000,-55.00000,415.00000,56.00000,359.00000,359.00000,,356.00000,679.00000,470.00000,511.00000,518.00000,0.70000,0.69000,2.63970,0.40110,0.75410,40.20860,15.81430,15.81430,13.96370,11.97850,0.14790,0.89390,1.48530,60.59560,4.17340,9.37340,1.78620,2.49970,16.84060,0.9822,0.6822
2020-06-30,2718.00000,1680.00000,1038.00000,117.00000,590.00000,,707.00000,331.00000,-42.00000,289.00000,42.00000,247.00000,247.00000,,246.00000,550.00000,331.00000,509.00000,517.00000,0.48000,0.48000,2.97430,0.42600,0.78110,38.18990,12.17810,12.17810,10.63280,9.05080,0.13960,0.88190,1.44270,62.38410,3.02700,7.28180,1.26890,1.73760,15.99430,0.7224,0.4445
2020-03-31,2802.00000,1639.00000,1163.00000,146.00000,628.00000,20.00000,754.00000,409.00000,-31.00000,378.00000,45.00000,333.00000,333.00000,,332.00000,608.00000,409.00000,507.00000,516.00000,0.65000,0.64000,2.74470,0.43680,0.84500,41.50610,14.59670,14.59670,13.49040,11.84870,0.14690,0.96750,1.48100,60.77090,4.30790,11.06310,1.74570,2.42610,15.20490,0.52710,0.19380
2019-12-31,3039.00000,1741.00000,1298.00000,156.00000,666.00000,60.00000,762.00000,536.00000,-759.00000,-223.00000,-204.00000,-19.00000,-19.00000,,-23.00000,745.00000,536.00000,509.00000,519.00000,-0.03000,-0.04000,2.32290,0.37800,0.67620,42.71140,17.63740,17.63740,-7.33790,-0.75680,0.16700,1.05320,1.60280,56.15010,-0.24010,-0.55700,-0.10440,-0.14940,15.63160,1.6021,1.2321
2019-09-30,2851.00000,1621.00000,1230.00000,144.00000,627.00000,44.00000,727.00000,503.00000,-22.00000,481.00000,106.00000,375.00000,375.00000,,369.00000,698.00000,503.00000,511.00000,520.00000,0.72000,0.71000,2.76140,0.39930,0.66500,43.14280,17.64290,17.64290,16.87130,12.94280,0.16480,0.94520,1.57170,57.26410,4.92320,11.01320,2.16780,2.95740,14.99310,1.3459,1.0261
2019-06-30,2834.00000,1681.00000,1153.00000,166.00000,641.00000,4.00000,803.00000,350.00000,-24.00000,326.00000,13.00000,313.00000,313.00000,,313.00000,574.00000,350.00000,510.00000,519.00000,0.61000,0.60000,2.77940,0.39690,0.65860,40.68450,12.35000,12.35000,11.50320,11.04450,0.16150,0.95670,1.50340,59.86240,3.99440,8.85680,1.78410,2.40900,15.35810,0.8608,0.5792
2019-03-31,2638.00000,1558.00000,1080.00000,129.00000,601.00000,33.00000,697.00000,383.00000,3.00000,386.00000,44.00000,342.00000,342.00000,,342.00000,575.00000,383.00000,512.00000,522.00000,0.67000,0.66000,1.82960,0.31030,0.55400,40.94010,14.51860,14.51860,14.63230,12.96440,0.16130,0.88980,1.46390,61.47840,4.45950,10.36990,2.09170,3.07550,15.03580,0.24520,-0.12450
2018-12-31,2819.00000,1645.00000,1174.00000,174.00000,633.00000,19.00000,788.00000,386.00000,17.00000,403.00000,101.00000,302.00000,302.00000,,296.00000,571.00000,386.00000,534.00000,546.00000,0.57000,0.54000,2.11760,0.30680,0.44300,41.64600,13.69280,13.69280,14.29590,10.50020,0.17930,0.98680,1.53210,58.74420,3.83930,8.74350,1.92110,2.66150,15.33340,1.2985,0.9213
2018-09-30,2761.00000,1529.00000,1232.00000,166.00000,684.00000,,850.00000,382.00000,-10.00000,372.00000,-146.00000,518.00000,518.00000,,518.00000,581.00000,382.00000,534.00000,546.00000,0.97000,0.95000,2.59910,0.27660,0.38270,44.62150,13.83560,13.83560,13.47340,18.76130,0.16390,0.89000,1.51200,59.52190,5.68420,10.94910,3.07470,4.11180,17.08860,0.838,0.5769
2018-06-30,2842.00000,1603.00000,1239.00000,174.00000,681.00000,,855.00000,384.00000,20.00000,404.00000,61.00000,343.00000,343.00000,,343.00000,579.00000,384.00000,535.00000,547.00000,0.64000,0.63000,2.62080,0.28270,0.39440,43.59610,13.51160,13.51160,14.21530,12.06900,0.17140,0.98830,1.59390,56.46380,3.86740,7.69400,2.06900,2.77420,16.57730,0.7463,0.4591
2018-03-31,2677.00000,1563.00000,1114.00000,140.00000,622.00000,80.00000,682.00000,432.00000,6.00000,438.00000,49.00000,389.00000,389.00000,,389.00000,624.00000,432.00000,539.00000,551.00000,0.72000,0.71000,2.63290,0.28080,0.39070,41.61380,16.13750,16.13750,16.36160,14.53120,0.15850,0.98860,1.48150,60.75080,4.27800,8.68500,2.30310,3.07680,16.94870,0.81130,0.52990
2017-12-31,2797.00000,1629.00000,1168.00000,183.00000,753.00000,,880.00000,288.00000,-112.00000,176.00000,352.00000,-176.00000,-176.00000,-10.00000,-186.00000,476.00000,288.00000,543.00000,555.00000,-0.34000,-0.34000,2.57460,0.27790,0.38530,41.75900,10.29680,10.29680,6.29250,-6.65000,0.16350,1.10440,1.56000,57.69400,-1.93070,-3.79070,-1.02860,-1.39410,16.83540,0.7131,0.3393
2017-09-30,2707.00000,1577.00000,1130.00000,150.00000,680.00000,,830.00000,300.00000,-10.00000,290.00000,42.00000,248.00000,248.00000,3.00000,251.00000,484.00000,300.00000,545.00000,557.00000,0.46000,0.45000,2.79790,0.26980,0.36980,41.74360,11.08240,11.08240,10.71300,9.27230,0.15430,1.01740,1.54860,58.11600,2.62180,4.98890,1.41380,1.91450,17.36790,1.0815,0.8481
2017-06-30,2605.00000,1473.00000,1132.00000,155.00000,630.00000,,785.00000,347.00000,-41.00000,306.00000,42.00000,264.00000,264.00000,1.00000,265.00000,531.00000,347.00000,544.00000,555.00000,0.49000,0.48000,3.01170,0.27370,0.37720,43.45490,13.32050,13.32050,11.74660,10.17270,0.15360,0.96590,1.51370,59.45870,2.88050,4.97180,1.55630,2.09210,16.82950,0.9507,0.6712
2017-03-31,2475.00000,1431.00000,1044.00000,127.00000,564.00000,,691.00000,353.00000,-25.00000,328.00000,55.00000,273.00000,273.00000,-1.00000,272.00000,547.00000,353.00000,541.00000,551.00000,0.50000,0.49000,2.72070,0.24300,0.32130,42.18180,14.26260,14.26260,13.25250,10.98990,0.15810,0.96690,1.50360,59.85460,3.14700,5.51400,1.74340,2.38240,15.98460,0.34300,0.11980
2016-12-31,2645.00000,1537.00000,1108.00000,156.00000,649.00000,,805.00000,303.00000,-24.00000,279.00000,39.00000,240.00000,240.00000,3.00000,243.00000,504.00000,303.00000,546.00000,551.00000,0.48000,0.46000,2.39580,0.25130,0.33600,41.89040,11.45560,11.45560,10.54820,9.18710,0.17010,1.07480,1.56420,57.53880,2.89860,5.24700,1.54380,2.17020,15.34460,1.294,0.931
2016-09-30,2558.00000,1487.00000,1071.00000,159.00000,726.00000,,885.00000,186.00000,-58.00000,128.00000,1.00000,127.00000,127.00000,3.00000,130.00000,390.00000,186.00000,544.00000,551.00000,0.24000,0.24000,2.52840,0.24650,0.32780,41.86870,7.27130,7.27130,5.00390,5.08210,0.16200,0.94830,1.47100,61.18450,1.46580,2.64310,0.80410,1.10450,15.92900,0.9682,0.6628
2016-06-30,2585.00000,1613.00000,972.00000,195.00000,709.00000,,904.00000,68.00000,1150.00000,1218.00000,6.00000,1212.00000,1212.00000,0.00000,1212.00000,274.00000,68.00000,548.00000,553.00000,2.21000,2.19000,1.83270,0.19750,0.37230,37.60160,2.63060,2.63060,47.11800,46.88590,0.16170,1.01380,1.42580,63.12190,14.24210,26.35930,7.58350,11.42970,15.69060,1.3429,1.0397
2016-03-31,2375.00000,1410.00000,965.00000,136.00000,641.00000,,777.00000,188.00000,3141.00000,3329.00000,-58.00000,3387.00000,3387.00000,-7.00000,3380.00000,377.00000,188.00000,549.00000,552.00000,6.16000,6.12000,2.09700,0.18650,0.37220,40.63160,7.91580,7.91580,140.16840,142.31580,0.13690,0.83830,1.29780,69.34740,37.54990,68.64610,19.52160,30.54650,16.36360,-0.60330,-0.93660
2015-12-31,2603.00000,1531.00000,1072.00000,161.00000,733.00000,,894.00000,178.00000,27.00000,205.00000,15.00000,190.00000,190.00000,15.00000,205.00000,344.00000,178.00000,547.00000,550.00000,0.37000,0.37000,2.05150,0.30670,0.73400,41.18330,6.83830,6.83830,7.87550,7.87550,0.12420,0.95450,1.50380,59.85020,2.14330,3.93460,0.90640,1.48590,16.18720,1.3129,0.855
2015-09-30,2487.00000,1453.00000,1034.00000,148.00000,794.00000,,942.00000,92.00000,-125.00000,-33.00000,-35.00000,2.00000,2.00000,-1.00000,1.00000,308.00000,92.00000,546.00000,549.00000,0.00000,0.00000,1.86220,0.32580,0.85770,41.57620,3.69920,3.69920,-1.32690,0.04020,0.12330,0.85670,1.40350,64.12550,0.02550,0.05380,0.00990,0.01720,14.34660,0.4645,0.0383
2015-06-30,2475.00000,1454.00000,1021.00000,151.00000,783.00000,,934.00000,87.00000,21.00000,108.00000,34.00000,74.00000,74.00000,258.00000,332.00000,277.00000,87.00000,544.00000,549.00000,0.61000,0.60000,2.29670,0.60040,1.77260,41.25250,3.51520,3.51520,4.36360,13.41410,0.08250,0.37840,0.86780,103.70910,0.92260,3.44990,0.24650,0.36860,14.71200,1.2674,0.8856
2015-03-31,2403.00000,1384.00000,1019.00000,143.00000,784.00000,,927.00000,92.00000,56.00000,148.00000,14.00000,134.00000,134.00000,296.00000,430.00000,279.00000,92.00000,543.00000,548.00000,0.79000,0.78000,1.60260,0.51310,1.37280,42.40530,3.82850,3.82850,6.15900,17.89430,0.09670,0.39530,0.92460,97.34080,1.83860,8.78110,0.53900,0.89520,13.40080,0.17520,-0.21530
2014-12-31,2789.00000,1582.00000,1207.00000,156.00000,860.00000,,1016.00000,191.00000,-82.00000,109.00000,-18.00000,127.00000,127.00000,826.00000,953.00000,391.00000,191.00000,542.00000,547.00000,1.76000,1.74000,1.68330,0.47340,1.10700,43.27720,6.84830,6.84830,3.90820,34.17000,0.10670,1.00320,1.48040,60.79600,1.55710,3.51900,0.48590,0.82000,15.03750,2.0896,1.5393
2014-09-30,2709.00000,1516.00000,1193.00000,149.00000,827.00000,,976.00000,217.00000,-15.00000,202.00000,27.00000,175.00000,175.00000,293.00000,468.00000,320.00000,217.00000,542.00000,547.00000,0.86000,0.86000,1.60780,0.47920,1.09990,44.03840,8.01030,8.01030,7.45660,17.27580,0.10600,0.40930,0.95320,94.41860,2.07690,7.86520,0.68460,1.08160,15.53960,1.6748,2.0742
2014-06-30,4154.00000,2185.00000,1969.00000,322.00000,988.00000,,1310.00000,659.00000,-57.00000,602.00000,134.00000,468.00000,468.00000,52.00000,520.00000,912.00000,659.00000,542.00000,548.00000,0.96000,0.95000,1.63710,0.46430,1.01750,47.40010,15.86420,15.86420,14.49210,12.51810,0.16210,0.56960,1.42550,63.13430,5.38740,21.95120,1.82610,2.88620,16.03750,1.093,0.3212
2014-03-31,3848.00000,1957.00000,1891.00000,309.00000,910.00000,,1219.00000,672.00000,-19.00000,653.00000,146.00000,507.00000,507.00000,49.00000,556.00000,908.00000,672.00000,542.00000,548.00000,1.02000,1.01000,1.66310,0.46370,1.00010,49.14240,17.46360,17.46360,16.96990,14.44910,0.15230,0.52210,1.42100,63.33680,5.83230,23.06640,2.00700,3.12770,16.02580,1.02010,0.25180
2013-12-31,4322.00000,2326.00000,1996.00000,396.00000,1054.00000,,1450.00000,546.00000,-41.00000,524.00000,115.00000,409.00000,409.00000,-83.00000,326.00000,608.00000,546.00000,543.00000,548.00000,0.60000,0.59000,1.94260,0.48920,1.08010,46.18230,12.63300,12.63300,12.12400,7.54280,0.17130,0.66480,1.48470,60.61780,4.81970,20.58380,1.62150,2.46210,15.62690,1.9833,2.5838
2013-09-30,3710.00000,1804.00000,1906.00000,277.00000,975.00000,,1252.00000,654.00000,10.00000,664.00000,136.00000,528.00000,528.00000,16.00000,544.00000,861.00000,654.00000,543.00000,549.00000,1.00000,0.99000,1.92090,0.52760,1.17040,51.37470,17.62800,17.62800,17.89760,14.66310,0.14690,0.50380,1.34130,67.09970,6.81640,41.12150,2.09110,3.21990,14.26390,1.7596,1.0346
2013-06-30,3669.00000,1730.00000,1939.00000,273.00000,838.00000,,1111.00000,828.00000,-85.00000,743.00000,153.00000,590.00000,590.00000,,590.00000,1011.00000,828.00000,543.00000,549.00000,1.09000,1.07000,2.69820,0.54110,1.23510,52.84820,22.56750,22.56750,20.25080,16.08070,0.15450,0.56370,1.56660,57.44890,8.06560,15.67480,2.48410,3.70160,13.48100,1.3924,0.7584
2013-03-31,3448.00000,1692.00000,1756.00000,246.00000,795.00000,,1041.00000,715.00000,-22.00000,693.00000,141.00000,552.00000,552.00000,,552.00000,898.00000,715.00000,545.00000,551.00000,1.01000,1.00000,1.84470,0.42420,0.83800,50.92810,20.73670,20.73670,20.09860,16.00930,0.16970,0.57100,1.48680,60.53070,7.88460,16.40900,2.71680,4.54020,12.90390,0.70050,0.17060
2012-12-31,3499.00000,1761.00000,1738.00000,216.00000,999.00000,,1215.00000,523.00000,,523.00000,72.00000,451.00000,451.00000,,494.00000,701.00000,523.00000,551.00000,556.00000,0.90000,0.89000,1.94580,0.44430,0.84980,49.67130,14.94710,14.94710,14.94710,14.11830,0.17160,0.62830,1.44290,62.37500,6.46320,12.31570,2.21190,3.59130,12.77520,1.6714,0.9638
2012-09-30,3477.00000,1667.00000,1810.00000,290.00000,743.00000,,1033.00000,777.00000,-11.00000,766.00000,183.00000,583.00000,583.00000,,583.00000,956.00000,777.00000,548.00000,552.00000,1.07000,1.06000,2.04240,0.43850,0.82710,52.05640,22.34690,22.34690,22.03050,16.76730,0.17540,0.58880,1.49610,60.15530,8.10850,15.24180,2.94070,4.55330,13.10590,1.3579,0.887
2012-06-30,3572.00000,1700.00000,1872.00000,306.00000,789.00000,,1095.00000,777.00000,40.00000,817.00000,156.00000,661.00000,661.00000,,661.00000,957.00000,777.00000,550.00000,553.00000,1.20000,1.19000,1.65260,0.40130,0.80370,52.40760,21.75250,21.75250,22.87230,18.50500,0.19360,0.62270,1.60540,56.06100,9.99700,20.28850,3.58340,5.98520,12.06920,1.7648,1.2797
2012-03-31,3388.00000,1674.00000,1714.00000,269.00000,752.00000,,1021.00000,693.00000,39.00000,732.00000,144.00000,588.00000,588.00000,,588.00000,868.00000,693.00000,559.00000,563.00000,1.05000,1.04000,1.67120,0.38780,0.74800,50.59030,20.45460,20.45460,21.60570,17.35540,0.18040,0.61160,1.44720,62.18710,8.44340,16.52150,3.13030,5.16920,12.56330,0.79220,0.36770
2011-12-31,3594.00000,1829.00000,1765.00000,254.00000,886.00000,,1140.00000,625.00000,-77.00000,548.00000,76.00000,472.00000,472.00000,,463.00000,792.00000,625.00000,569.00000,573.00000,0.82000,0.82000,1.78090,0.41020,0.76080,49.10960,17.39010,17.39010,15.24760,12.88260,0.18840,0.69600,1.48510,60.60100,6.91270,12.80870,2.47470,4.07700,12.17180,1.5449,0.9956
2011-09-30,3479.00000,1708.00000,1771.00000,239.00000,787.00000,,1026.00000,745.00000,-18.00000,727.00000,149.00000,578.00000,578.00000,,576.00000,921.00000,745.00000,566.00000,571.00000,1.02000,1.01000,1.92120,0.38210,0.63170,50.90540,21.41420,21.41420,20.89680,16.55650,0.19500,0.65170,1.48230,60.71570,8.03890,13.25380,3.23940,4.96690,12.76770,1.627,1.2104
2011-06-30,3536.00000,1701.00000,1835.00000,239.00000,765.00000,,1004.00000,831.00000,-28.00000,803.00000,174.00000,629.00000,629.00000,,615.00000,1000.00000,831.00000,570.00000,575.00000,1.08000,1.07000,1.93720,0.37670,0.60740,51.89480,23.50110,23.50110,22.70930,17.39250,0.19930,0.64240,1.41950,63.40220,8.68300,14.38040,3.54550,5.41210,12.78460,1.1057,0.737
2011-03-31,3284.00000,1609.00000,1675.00000,214.00000,716.00000,,930.00000,745.00000,-14.00000,731.00000,154.00000,577.00000,577.00000,,570.00000,903.00000,745.00000,577.00000,581.00000,0.99000,0.98000,1.99560,0.38430,0.62750,51.00490,22.68580,22.68580,22.25940,17.35690,0.18860,0.63930,1.36890,65.74600,8.27710,13.08090,3.31360,5.09630,12.20020,0.63860,0.29780
2010-12-31,3498.00000,1880.00000,1618.00000,262.00000,833.00000,,1095.00000,523.00000,-56.00000,467.00000,41.00000,426.00000,426.00000,,423.00000,702.00000,523.00000,590.00000,594.00000,0.72000,0.71000,1.97700,0.39100,0.64550,46.25500,14.95140,14.95140,13.35050,12.09260,0.20000,0.79290,1.54440,58.27620,6.26840,9.95090,2.43580,3.81750,11.70250,1.5326,1.1021
2010-09-30,3224.00000,1565.00000,1659.00000,207.00000,670.00000,,877.00000,782.00000,-141.00000,641.00000,117.00000,524.00000,524.00000,,525.00000,953.00000,782.00000,584.00000,587.00000,0.90000,0.89000,1.93860,0.39200,0.72200,51.45780,24.25560,24.25560,19.88210,16.28410,0.18360,0.62600,1.46210,61.55400,7.74800,12.42300,2.98350,4.71100,11.62850,1.7411,1.3339
2010-06-30,3194.00000,1556.00000,1638.00000,219.00000,721.00000,,940.00000,698.00000,-28.00000,670.00000,133.00000,537.00000,537.00000,,535.00000,867.00000,698.00000,593.00000,596.00000,0.90000,0.90000,1.80540,0.40170,0.78480,51.28370,21.85350,21.85350,20.97680,16.75020,0.19370,0.65270,1.54150,58.38450,8.75450,14.68820,3.25710,5.23750,10.49840,1.3184,0.9169
2010-03-31,2927.00000,1884.00000,1043.00000,227.00000,683.00000,,910.00000,133.00000,-21.00000,112.00000,172.00000,-60.00000,-60.00000,,-63.00000,299.00000,133.00000,602.00000,602.00000,-0.11000,-0.11000,1.87090,0.37850,0.71380,35.63380,4.54390,4.54390,3.82640,-2.15240,0.17050,0.76060,1.29860,69.30650,-0.90100,-1.46310,-0.34950,-0.56000,11.13740,0.46350,0.08140
2009-12-31,3470.00000,1703.00000,1767.00000,246.00000,788.00000,,1034.00000,733.00000,-18.00000,715.00000,139.00000,576.00000,576.00000,,572.00000,905.00000,733.00000,607.00000,614.00000,0.94000,0.93000,1.85280,0.31680,0.55940,50.92220,21.12390,21.12390,20.60520,16.48420,0.20000,0.66600,1.50740,59.70610,7.76280,11.33410,3.31910,5.30390,12.34670,1.5956,0.9801
2009-09-30,3145.00000,1513.00000,1632.00000,228.00000,672.00000,,900.00000,732.00000,-74.00000,658.00000,126.00000,532.00000,532.00000,,530.00000,896.00000,732.00000,605.00000,612.00000,0.88000,0.87000,2.32530,0.36130,0.57020,51.89190,23.27500,23.27500,20.92210,16.85220,0.18550,0.57570,1.41090,63.78700,7.27670,10.77580,3.13790,4.64750,12.11840,1.4298,1.0261
2009-06-30,3123.00000,1485.00000,1638.00000,231.00000,660.00000,,891.00000,747.00000,-23.00000,724.00000,135.00000,589.00000,589.00000,,587.00000,901.00000,747.00000,607.00000,612.00000,0.97000,0.96000,2.08310,0.34660,0.56570,52.44960,23.91930,23.91930,23.18280,18.79600,0.19840,0.59500,1.46410,61.46970,8.69500,13.06860,3.74130,5.68150,11.22980,1.3308,0.9738
2009-03-31,2824.00000,1336.00000,1488.00000,212.00000,611.00000,,823.00000,665.00000,-28.00000,637.00000,119.00000,518.00000,518.00000,,516.00000,813.00000,665.00000,613.00000,621.00000,0.84000,0.83000,2.14290,0.37370,0.63490,52.69120,23.54820,23.54820,22.55670,18.27200,0.18890,0.55180,1.45570,61.82720,8.41180,12.58810,3.46420,5.26800,10.13340,0.38160,0.10630
