,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-31,2024-12-31,--,$0.92
1,2024-10-25,2024-09-30,--,$2.16
2,2024-07-26,2024-06-30,--,$0.92
3,2024-04-26,2024-03-31,--,$2.37
4,2024-01-26,2023-12-31,--,$1.42
5,2023-10-27,2023-09-30,--,$1.21
6,2023-07-28,2023-06-30,--,$-0.85
7,2023-04-28,2023-03-31,--,$1.22
8,2023-01-27,2022-12-31,--,$1.87
9,2022-10-28,2022-09-30,--,$0.37
10,2022-07-29,2022-06-30,--,$-0.32
11,2022-04-29,2022-03-31,--,$0.69
12,2022-01-28,2021-12-31,--,$4.61
13,2021-10-29,2021-09-30,--,$1.92
14,2021-07-29,2021-06-30,--,$2.28
15,2021-04-30,2021-03-31,--,$2.91
16,2021-01-29,2020-12-31,--,$6.17
17,2020-10-29,2020-09-30,--,$1.19
18,2020-07-30,2020-06-30,--,$1.34
19,2020-05-01,2020-03-31,--,$0.58
20,2020-01-31,2019-12-31,--,$1.84
21,2019-10-25,2019-09-30,--,$0.29
22,2019-07-26,2019-06-30,--,$0.89
23,2019-04-26,2019-03-31,--,$0.81
24,2019-02-01,2018-12-31,--,$0.59
25,2018-10-26,2018-09-30,--,$1.05
26,2018-07-27,2018-06-30,--,$0.63
27,2018-04-27,2018-03-31,--,$0.48
28,2018-02-01,2017-12-31,--,$0.85
29,2017-10-27,2017-09-30,--,$0.54
30,2017-07-28,2017-06-30,--,$-0.10
31,2017-04-28,2017-03-31,--,$-0.40
32,2017-01-27,2016-12-31,--,$-0.18
33,2016-10-28,2016-09-30,--,$-0.08
34,2016-07-29,2016-06-30,--,$-0.20
35,2016-04-29,2016-03-31,--,$-0.29
36,2016-01-29,2015-12-31,--,$-0.23
37,2015-10-30,2015-09-30,--,$-0.07
38,2015-07-31,2015-06-30,--,$0.02
39,2015-05-01,2015-03-31,--,$0.40
40,2015-01-30,2014-12-31,$0.36,$0.19
