,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.08,$0.05
1,2024-08-06,2024-06-30,$0.09,$0.12
2,2024-05-07,2024-03-31,$0.03,$0.04
3,2024-03-12,2023-12-31,$-0.01,$-0.01
4,2023-11-08,2023-09-30,$0.03,$0.05
5,2023-08-08,2023-06-30,$0.04,$0.05
6,2023-05-09,2023-03-31,$-0.04,$-0.04
7,2023-03-14,2022-12-31,$-0.08,$-0.10
8,2022-11-10,2022-09-30,$0.07,$-0.06
9,2022-08-10,2022-06-30,--,$-0.07
10,2022-05-09,2022-03-31,--,$-0.01
11,2022-03-24,2021-12-31,--,$-0.56
